Age,QL00_M,QL00_L,QL00_U,QL15_M,QL15_L,QL15_U,QL35_M,QL35_L,QL35_U,Var
61,0.1322786509433487,0.12465192794102843,0.1399936287308601,0.13157252220624646,0.12401884683470843,0.13924315209224508,0.13064262555482586,0.12318521260246815,0.13826191092057555,s10
62,0.13356728567004994,0.12605963547421292,0.14128132105188423,0.1328477181559597,0.1254168077093942,0.14050167262752639,0.13190580341340355,0.1245702209573949,0.1394758351175622,s10
63,0.13483192692709745,0.1274952175673615,0.142511798606233,0.13409340375489645,0.12684871169257453,0.1417320718925021,0.13313848114213256,0.12599724372275622,0.14070606145648723,s10
64,0.13613588905208512,0.12893029851005383,0.14397233939562404,0.13539440032482364,0.1282591124118097,0.14317619520615382,0.1344075025489307,0.12737540869177438,0.14212872266056692,s10
65,0.13748959335755923,0.1300702191125433,0.14533552645411174,0.13673255998507788,0.12936197562992915,0.1445050463166027,0.13573885713998873,0.12844794968564424,0.1434127470710151,s10
66,0.1387904562451457,0.13129865919227776,0.14675295335273364,0.1380219825362397,0.13059831260845378,0.145907666184779,0.13700741158618052,0.1296763326767453,0.14479605974724766,s10
67,0.14013523466340563,0.13258373099430312,0.14810986243853497,0.1393492181046756,0.13187312413816007,0.14726301165527894,0.13831398972028813,0.13093014878308182,0.14614928381799513,s10
68,0.14153289413322345,0.13381859658976358,0.14950551332790155,0.140725829106286,0.13308081273952924,0.14865844176153883,0.13967571954308916,0.1321101017077993,0.14753390793815072,s10
69,0.14297035098627808,0.13510968392703174,0.15107543938445014,0.14215138015126327,0.13435409549986532,0.1501695386123236,0.141078681638709,0.1333672459867951,0.14897887690917958,s10
70,0.1443698592005937,0.13641682134158056,0.15273771686582446,0.14353575756462833,0.13564422141346183,0.15182919809508014,0.1424386251890008,0.13463642522802904,0.15063496280902108,s10
71,0.14568377555119671,0.1376122770704435,0.15430724775970348,0.14482312141388298,0.13684571430862172,0.15337056335915605,0.14370136716586757,0.13583722500318304,0.15213965396441945,s10
72,0.14710112297447892,0.13881987635310955,0.15591390173380387,0.14623196176082268,0.13802323693663066,0.154938593118065,0.14508944596985107,0.13699310598202588,0.15366576472333243,s10
73,0.14857573584801026,0.1400775760829733,0.15744360351377887,0.14768258557996672,0.13926407097068946,0.1564967692977183,0.14652585731022183,0.1381944262789894,0.15526090373326915,s10
74,0.15002331910487737,0.14132719782963668,0.15916451226941086,0.149108199475656,0.14050552294591248,0.1581807339457258,0.14792355524642758,0.13943140260733117,0.15691439505361918,s10
75,0.15151510717660005,0.14253923097011964,0.16086808613394085,0.15061216241352232,0.14170296676171093,0.15987619822279509,0.14940489911410476,0.14060384472327178,0.15858538288163063,s10
76,0.15307914149378654,0.14376197350714548,0.16262674844360708,0.1521454368041288,0.1429108529120507,0.1615973294027833,0.15091126136021688,0.14179245475525162,0.16026873501390254,s10
77,0.15457707618672162,0.1450039825384658,0.16453053708915552,0.15363116295125376,0.14414809267657866,0.16344992608241737,0.15236604110841795,0.14300559828433496,0.1620488982108276,s10
78,0.15605430817202726,0.14623965586200152,0.16658676616160367,0.15507416607504504,0.14535870449700183,0.16548011213176647,0.1537833349393252,0.14420095080560755,0.16402770968121697,s10
79,0.15766534632740686,0.1473637385570436,0.16862508985187705,0.15665412176770138,0.14647945066833637,0.16751854458708,0.15534756356448323,0.14531722542199363,0.16604443447890094,s10
